Character,Image_URL
Robin II,https://static.wikia.nocookie.net/marvel_dc/images/1/13/Red_Hood_Outlaw_Vol_1_51_Textless_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20201125000652
Robin III,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Robin_%28Tim_Drake%29.png/220px-Robin_%28Tim_Drake%29.png
Rocket Raccoon,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Rocketraccoon.png/225px-Rocketraccoon.png
Rogue,https://static.wikia.nocookie.net/marvel_dc/images/3/35/Elu_01.jpg/revision/latest/scale-to-width-down/279?cb=20090215173802
Rorschach,https://static.wikia.nocookie.net/marvel_dc/images/f/fe/Reggie_Long_Watchmen_0001.jpg/revision/latest/scale-to-width-down/350?cb=20180102061837
Sandman,https://static.wikia.nocookie.net/marvel_dc/images/6/60/Wesley_Dodds_The_Sandman_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20231010222022
Sasquatch,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Patterson_Gimlin_Bigfoot.jpg/230px-Patterson_Gimlin_Bigfoot.jpg
Sauron,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Sauron_Tolkien_illustration.jpg/220px-Sauron_Tolkien_illustration.jpg
Savage Dragon,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/TheSavageDragonMini1.jpg/220px-TheSavageDragonMini1.jpg
Scarecrow,https://static.wikia.nocookie.net/marvel_dc/images/3/31/Detective_Comics_Vol_1_1057_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20220315154933
Scarlet Spider,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Scarlet_Spider_combined.jpg/220px-Scarlet_Spider_combined.jpg
Scarlet Witch,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/ScarletWitch.jpg/220px-ScarletWitch.jpg
Scorpia,https://static.wikia.nocookie.net/marvel_dc/images/1/15/Scorpia_01.png/revision/latest?cb=20110509164217
Scorpion,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Scorpion_Photograph_By_Shantanu_Kuveskar.jpg/220px-Scorpion_Photograph_By_Shantanu_Kuveskar.jpg
Shadow King,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Shadow_King.png/220px-Shadow_King.png
Shadow Lass,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Shadow_Lass.jpg/220px-Shadow_Lass.jpg
Shadowcat,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Kitty_Pryde_%28Marvel_Comics_character%29.png/220px-Kitty_Pryde_%28Marvel_Comics_character%29.png
Shang-Chi,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Shang-Chi_Vol_1_%2C1.jpg/220px-Shang-Chi_Vol_1_%2C1.jpg
Shatterstar,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Shatterstar.png/220px-Shatterstar.png
She-Hulk,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/She-Hulk_%28Modern_Comic_Book_Version%29.png/220px-She-Hulk_%28Modern_Comic_Book_Version%29.png
She-Thing,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Msmarvel2.jpg/250px-Msmarvel2.jpg
Shriek,https://static.wikia.nocookie.net/marvel_dc/images/4/43/Shriek.jpg/revision/latest/scale-to-width-down/350?cb=20100330034400
Sif,https://static.wikia.nocookie.net/marvel_dc/images/a/a1/Sif_01.png/revision/latest?cb=20110504072621
Silk,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Silk_%28Chinese_characters%29.svg/50px-Silk_%28Chinese_characters%29.svg.png
Silk Spectre,https://upload.wikimedia.org/wikipedia/en/9/9d/Silk_Spectre_%28Sally_%27Jupiter%27_Juspeczyk%29.png
Silk Spectre II,https://static.wikia.nocookie.net/marvel_dc/images/3/3b/Laurel_Juspeczyk_Watchmen_001.png/revision/latest/scale-to-width-down/350?cb=20210107133701
Silver Surfer,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Silver_Surfer.jpg/220px-Silver_Surfer.jpg
Silverclaw,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/Silverclaw.jpeg/220px-Silverclaw.jpeg
Simon Baz,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Simon_Baz_with_gun.jpg/220px-Simon_Baz_with_gun.jpg
Sinestro,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Sinestro_%28circa_2011%29.png/220px-Sinestro_%28circa_2011%29.png
Siren,https://static.wikia.nocookie.net/marvel_dc/images/f/f2/Hila_Prime_Earth_003.jpg/revision/latest/scale-to-width-down/350?cb=20230226135432
Siryn,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/X_FACT_COV005_400.jpg/250px-X_FACT_COV005_400.jpg
Sobek,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Sobek.svg/220px-Sobek.svg.png
Solomon Grundy,https://static.wikia.nocookie.net/marvel_dc/images/7/73/Arkham_City_The_Order_of_the_World_Vol_1_3_Textless_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20211207233316
Songbird,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Eopsaltria_australis_-_Mogo_Campground.jpg/220px-Eopsaltria_australis_-_Mogo_Campground.jpg
Space Ghost,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Space_Ghost.png/175px-Space_Ghost.png
Spectre,https://static.wikia.nocookie.net/marvel_dc/images/0/04/Spectre_Prime_Earth_005.jpg/revision/latest/scale-to-width-down/350?cb=20220216002734
Speedy,https://static.wikia.nocookie.net/marvel_dc/images/1/15/Mia_Dearden_Prime_Earth_002.jpg/revision/latest/scale-to-width-down/350?cb=20240326153520
Spider-Girl,https://static.wikia.nocookie.net/marvel_dc/images/1/10/Spider-Girl_002.png/revision/latest/scale-to-width-down/252?cb=20111014074306
Spider-Gwen,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Spider-Gwen_Vol_1_1.jpg/220px-Spider-Gwen_Vol_1_1.jpg
Spider-Man,https://upload.wikimedia.org/wikipedia/en/2/21/Web_of_Spider-Man_Vol_1_129-1.png
Spider-Woman,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Spider-Women_%28Spiderverse%29.jpg/220px-Spider-Women_%28Spiderverse%29.jpg
Spock,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Leonard_Nimoy_as_Spock_1967.jpg/220px-Leonard_Nimoy_as_Spock_1967.jpg
Spyke,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Spyke.jpg/220px-Spyke.jpg
Star-Lord,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/ST1.PNG/220px-ST1.PNG
Stardust,https://static.wikia.nocookie.net/marvel_dc/images/5/52/Stardust_Wayne_Family_Adventures_001.png/revision/latest/scale-to-width-down/136?cb=20230120022432
Starfire,https://static.wikia.nocookie.net/marvel_dc/images/7/7a/Tales_of_the_Titans_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20230817142619
Stargirl,https://static.wikia.nocookie.net/marvel_dc/images/d/d9/Justice_Society_of_America_Vol_4_7_Stargirl_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20231215142102
Static,https://static.wikia.nocookie.net/marvel_dc/images/f/f5/Static_Shadows_of_Dakota_Vol_1_2_Textless_Alleyne_Variant.jpg/revision/latest/scale-to-width-down/323?cb=20230308155215
Steel,https://static.wikia.nocookie.net/marvel_dc/images/e/ed/John_Henry_Irons_Prime_Earth_003.jpg/revision/latest/scale-to-width-down/350?cb=20231101220942
Steppenwolf,https://static.wikia.nocookie.net/marvel_dc/images/1/17/Steppenwolf_Prime_Earth_0001.png/revision/latest/scale-to-width-down/350?cb=20231216055356
Storm,https://static.wikia.nocookie.net/marvel_dc/images/d/dc/Aquaman_80th_Anniversary_100-Page_Super_Spectacular_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20210907004823
Stretch Armstrong,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Stretch_Armstrong_toy.jpg/250px-Stretch_Armstrong_toy.jpg
Sunspot,https://static.wikia.nocookie.net/marvel_dc/images/9/92/Sunspot_Vicki_Grant_0001.jpg/revision/latest/scale-to-width-down/185?cb=20190804210045
Superboy,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Superboy_v2_61.jpg/220px-Superboy_v2_61.jpg
Superboy-Prime,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Superboyic6.PNG/250px-Superboyic6.PNG
Supergirl,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/DC_Supergirls.jpg/220px-DC_Supergirls.jpg
Superman,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Supermanflying.png/220px-Supermanflying.png
Swamp Thing,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Swamp_thing_09_1974.jpg/220px-Swamp_thing_09_1974.jpg
Swarm,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Searchtool.svg/16px-Searchtool.svg.png
T-1000,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Patrickterminator2.JPG/220px-Patrickterminator2.JPG
T-800,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Terminator-2-judgement-day.jpg/220px-Terminator-2-judgement-day.jpg
T-850,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Terminator-2-judgement-day.jpg/220px-Terminator-2-judgement-day.jpg
T-X,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/T-X_%28Kristanna_Loken%29.jpg/220px-T-X_%28Kristanna_Loken%29.jpg
Tempest,https://static.wikia.nocookie.net/marvel_dc/images/c/cc/Titans_Vol_3_28_Textless_Variant.jpg/revision/latest/scale-to-width-down/346?cb=20181025172732
Thanos,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Thanos_Infinity_4.png/220px-Thanos_Infinity_4.png
The Comedian,https://static.wikia.nocookie.net/marvel_dc/images/2/21/Edward_Blake_Watchmen_0001.png/revision/latest/scale-to-width-down/350?cb=20180125055424
Thing,https://static.wikia.nocookie.net/marvel_dc/images/5/59/Thing_from_40%2C000_A.D._Earth-One_0001.jpg/revision/latest/scale-to-width-down/180?cb=20230906020755
Thor,https://static.wikia.nocookie.net/marvel_dc/images/c/cf/Thor_Prime_Earth_001.jpg/revision/latest/scale-to-width-down/318?cb=20180213101049
Thor Girl,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Thor_Girl.jpg/220px-Thor_Girl.jpg
Thunderbird III,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/ThunderIII.png/220px-ThunderIII.png
Thundra,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Hulkrt_cvr.jpg/250px-Hulkrt_cvr.jpg
Tiger Shark,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Tiger_shark.jpg/220px-Tiger_shark.jpg
Tigra,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Tigra4.jpg/250px-Tigra4.jpg
Titan,https://static.wikia.nocookie.net/marvel_dc/images/3/3f/Saturn_and_Titan.jpg/revision/latest/scale-to-width-down/62?cb=20090522022607
Toad,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Bombina_bombina_1_%28Marek_Szczepanek%29.jpg/220px-Bombina_bombina_1_%28Marek_Szczepanek%29.jpg
Tommy Clarke,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Tommy_Clarke.jpg/220px-Tommy_Clarke.jpg
Toxin,https://static.wikia.nocookie.net/marvel_dc/images/c/c0/Isaac_Fisher.png/revision/latest/scale-to-width-down/185?cb=20110221201537
Trickster,https://static.wikia.nocookie.net/marvel_dc/images/4/4a/The_Flash_Vol_1_763_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20201013161815
Trigon,https://static.wikia.nocookie.net/marvel_dc/images/2/21/Teen_Titans_Vol_4_23.1_Trigon_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20130911193149
Triplicate Girl,https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Triplicate_Girl_LSH3.jpg/200px-Triplicate_Girl_LSH3.jpg
Triton,https://static.wikia.nocookie.net/marvel_dc/images/c/c8/Triton_02.jpg/revision/latest/scale-to-width-down/185?cb=20081214033901
Tyrant,https://static.wikia.nocookie.net/marvel_dc/images/b/b0/Tyrant_Dakotaverse.png/revision/latest/scale-to-width-down/320?cb=20110426210558
Ultragirl,https://static.wikia.nocookie.net/marvel_dc/images/a/ab/Ultragirl_Earth-3_001.png/revision/latest/scale-to-width-down/185?cb=20110109132600
Ultron,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Ultron2013.jpg/220px-Ultron2013.jpg
Valkyrie,https://static.wikia.nocookie.net/marvel_dc/images/c/cc/Valkyries_003.jpg/revision/latest/scale-to-width-down/350?cb=20240104223104
Vanisher,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Xforce69.jpg/220px-Xforce69.jpg
Vegeta,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Vegeta_Dragon_Ball.jpg/220px-Vegeta_Dragon_Ball.jpg
Venom,https://static.wikia.nocookie.net/marvel_dc/images/c/cf/Bane_0044.jpg/revision/latest/scale-to-width-down/350?cb=20110117185618
Vibe,https://static.wikia.nocookie.net/marvel_dc/images/1/19/Justice_League_of_America%27s_Vibe_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/332?cb=20140723205046
Violet Parr,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Violet_Parr.png/220px-Violet_Parr.png
Vision,https://static.wikia.nocookie.net/marvel_dc/images/2/21/Visionaries_02.jpg/revision/latest?cb=20080525125748
Vixen,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Vulpes_vulpes_ssp_fulvus.jpg/220px-Vulpes_vulpes_ssp_fulvus.jpg
Vulture,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Gyps_rueppellii_-Nairobi_National_Park%2C_Kenya-8-4c.jpg/220px-Gyps_rueppellii_-Nairobi_National_Park%2C_Kenya-8-4c.jpg
Walrus,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Pacific_Walrus_-_Bull_%288247646168%29.jpg/220px-Pacific_Walrus_-_Bull_%288247646168%29.jpg
War Machine,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/War_Machine_%28James_Rhodes%29.jpg/220px-War_Machine_%28James_Rhodes%29.jpg
Warlock,https://static.wikia.nocookie.net/marvel_dc/images/5/5f/Warlock_the_Wizard.png/revision/latest/scale-to-width-down/185?cb=20150123113315
Warp,https://static.wikia.nocookie.net/marvel_dc/images/9/98/Emil_LaSalle_003.jpg/revision/latest?cb=20111118220341
Wasp,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Vespula_germanica_Richard_Bartz.jpg/220px-Vespula_germanica_Richard_Bartz.jpg
Weapon XI,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Deadpool.png/220px-Deadpool.png
White Canary,https://static.wikia.nocookie.net/marvel_dc/images/b/bb/Sara_Lance_Arrow_0004.jpg/revision/latest/scale-to-width-down/350?cb=20190625235534
Wildfire,https://static.wikia.nocookie.net/marvel_dc/images/2/20/Legion_Lost_Vol_2_4_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20110920020529
Wolfsbane,https://static.wikia.nocookie.net/webtoon/images/c/c6/Wolfsbane.png/revision/latest?cb=20201102031812
Wolverine,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Gulo_gulo_2.jpg/220px-Gulo_gulo_2.jpg
Wonder Girl,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Wonder_Woman_186_Coverart.jpg/220px-Wonder_Woman_186_Coverart.jpg
Wonder Man,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Wonder_Man_%28Simon_Williams%29.png/220px-Wonder_Man_%28Simon_Williams%29.png
Wonder Woman,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Wonder_Woman_%28circa_2020%29.png/220px-Wonder_Woman_%28circa_2020%29.png
X-23,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/X-23_%28Laura_Kinney_-crica_2019%29.jpg/220px-X-23_%28Laura_Kinney_-crica_2019%29.jpg
X-Man,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Nate_Grey_%28X-Man%29.png/220px-Nate_Grey_%28X-Man%29.png
Yellowjacket,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/European_wasp_white_bg.jpg/220px-European_wasp_white_bg.jpg
Yoda,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Yoda_Empire_Strikes_Back.png/220px-Yoda_Empire_Strikes_Back.png
Zatanna,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Zatanna_%28circa_2003%29.png/220px-Zatanna_%28circa_2003%29.png
Zoom,https://static.wikia.nocookie.net/marvel_dc/images/4/4c/Hunter_Zolomon_Prime_Earth_007.jpg/revision/latest/scale-to-width-down/350?cb=20230607091635
